movieId,title,avgVote,releaseYear,genres,plot
859,Dangerous Liaisons,6.600000,1988,Drama:Romance,"In 18th-century France, a scheming nobleman and his calculating mistress engage in a dangerous game of seduction and betrayal, manipulating the lives and loves of those around them while reveling in the decadence of their aristocratic lifestyle."
860,WarGames,6.600000,1983,Science Fiction:Thriller,"A young computer whiz inadvertently hacks into a military supercomputer, triggering a deadly game of nuclear war that forces him to outsmart the machine to prevent global catastrophe."
861,Total Recall,6.600000,1990,Action:Adventure:Science Fiction,"In a dystopian future, a construction worker undergoes a memory-altering procedure that blurs the lines between reality and implanted memories, leading him on a dangerous adventure to uncover his true identity and a conspiracy on Mars."
862,Toy Story,7.200000,1995,Animation:Comedy:Family,"In a world where toys come to life when humans aren't watching, a jealous cowboy doll and a brave space ranger must team up to navigate the challenges of friendship and loyalty after being accidentally left behind by their owner."
863,Toy Story 2,6.800000,1999,Animation:Comedy:Family,"When a toy cowboy is kidnapped by a greedy collector, his loyal friends embark on a hilarious and heartwarming adventure to rescue him, discovering the true meaning of friendship along the way."
864,Cool Runnings,6.300000,1993,Comedy,"A group of misfit athletes from Jamaica defy the odds and pursue their dreams of becoming Olympic bobsledders, bringing laughter and heartwarming moments to the icy tracks of competition."
865,The Running Man,6.200000,1987,Action:Science Fiction,"In a dystopian future, a wrongfully convicted man must navigate a deadly game show where he fights for survival against ruthless adversaries and broadcasts his struggle to a desensitized audience."
866,Finding Neverland,6.700000,2004,Drama:Fantasy:Family,"In early 20th-century London, a struggling playwright finds inspiration in the imaginative world of children he befriends, ultimately leading to the creation of a beloved tale that transcends the boundaries of reality and fantasy."
867,Sliver,5.400000,1993,Suspense:Romance,"In a high-stakes tale of obsession and betrayal, a woman uncovers dark secrets in her new apartment building, leading her into a dangerous romance with a mysterious resident who may hold the key to her survival."
868,Tsotsi,7.600000,2005,Crime:Drama,"In a gritty Johannesburg, a young gangster's life spirals out of control when he inadvertently becomes responsible for an infant's survival, forcing him to confront his violent past and seek redemption."
869,Planet of the Apes,5.700000,2001,Science Fiction,"In a dystopian future, an astronaut crash-lands on a mysterious planet where intelligent apes rule over the remnants of humanity, leading him to fight for survival and uncover the truth about his new world."
871,Planet of the Apes,6.900000,1968,Adventure:Mystery:Science Fiction,"In a dystopian future, an astronaut crash-lands on a strange planet where intelligent apes dominate the world and humans are treated as primitive creatures, leading to a profound exploration of identity and civilization."
872,Singin' in the Rain,7.000000,1952,Comedy:Music:Romance,"Set during the transition from silent films to talkies, a charming actor navigates the comedic chaos of the film industry while pursuing love amidst musical numbers and the challenges of a changing art form."
873,The Color Purple,7.700000,1985,Drama,"In the early 20th century American South, a young African American woman navigates a life filled with hardship and oppression, ultimately discovering her voice and strength through resilience, love, and sisterhood."
876,Frank Herbert's Dune,7.700000,2000,Action:Adventure:Fantasy:Science Fiction,"In a distant future where interstellar politics and a coveted spice govern the universe, a young heir embarks on a perilous journey to reclaim his family's legacy amidst betrayal, ancient prophecies, and the struggle for survival on a desert planet."
879,Hook,6.400000,1991,Adventure:Comedy:Fantasy:Family,"A workaholic lawyer returns to a fantastical Neverland to rescue his children from Captain Hook, rediscovering the joys of childhood and the importance of family along the way."
881,A Few Good Men,6.700000,1992,Drama:War,"In a gripping courtroom drama set against the backdrop of military hierarchy, a young lawyer uncovers a shocking conspiracy while defending two Marines accused of murder, leading to a high-stakes confrontation over truth and justice."
883,Coffee and Cigarettes,7.000000,2003,Comedy:Drama:Indie,"In a series of interconnected vignettes, disparate characters share insightful and often humorous conversations over coffee and cigarettes, revealing their quirky lives and the mundane yet profound experiences that connect them."
884,Crash,6.300000,1996,Drama:Thriller:Romance,"In a gripping tale of intertwined lives, a group of strangers navigates the complexities of love, betrayal, and ambition against the backdrop of a city on the brink of chaos, forcing them to confront their own demons amidst unexpected encounters."
888,The Flintstones,5.500000,1994,Comedy:Fantasy:Family,"In a whimsical prehistoric town, a lovable family navigates the ups and downs of modern stone-age life with hilarious antics and quirky inventions, all while striving to outsmart their conniving neighbors."
889,The Flintstones in Viva Rock Vegas,5.600000,2000,Comedy:Science Fiction:Romance:Family,"In a prehistoric twist on modern life, a young Fred Flintstone and his friends navigate the ups and downs of love and friendship while preparing for the ultimate rockin' party in their quirky stone-age version of Las Vegas."
891,All the President's Men,7.300000,1976,Drama:Mystery:Thriller,"Two tenacious journalists uncover a web of corruption and scandal that reaches the highest levels of government, challenging their perseverance and ethics in a race against time to expose the truth."
892,Delicatessen,7.900000,1991,Comedy:Fantasy:Science Fiction,"In a post-apocalyptic world where food is scarce, a charming butcher's shop becomes the center of darkly humorous intrigue as the quirky residents navigate love, survival, and the bizarre culinary practices of their eccentric landlord."
895,Andrei Rublev,8.300000,1966,Drama:History:Indie,"In 15th-century Russia, a troubled icon painter grapples with his faith and artistic purpose amidst the turmoil of a war-torn society, embarking on a profound journey of self-discovery and spiritual enlightenment."
898,Birdman of Alcatraz,6.200000,1962,Drama,"A convicted murderer discovers a passion for bird-watching and rehabilitation while serving his life sentence in prison, ultimately transforming himself and inspiring those around him despite his grim circumstances."
900,Bringing Up Baby,7.500000,1938,Comedy:Romance,"In a delightful mix of chaos and charm, a paleontologist's carefully structured life is turned upside down when a spirited heiress and a mischievous leopard unexpectedly disrupt his plans for both love and scientific success."
901,City Lights,7.900000,1931,Comedy:Drama:Romance,"In a bustling city, a charming yet penniless tramp falls in love with a blind flower girl and embarks on a series of comedic misadventures to win her heart while trying to help her regain her sight."
902,The City of Lost Children,8.100000,1995,Adventure:Fantasy:Science Fiction:Foreign,"In a dystopian, dreamlike world, a young girl and her unlikely companions embark on a perilous adventure to rescue her kidnapped brother from a mad scientist who steals children's dreams for his own sinister purposes."
903,Cool Hand Luke,7.000000,1967,Crime:Drama,"In a gritty Southern prison, a defiant man takes on the system and challenges authority, inspiring his fellow inmates with his unbreakable spirit and relentless quest for freedom."
