personId,name,birthYear,deathYear
109359,Arturo Puig,1944,
109383,Clint Dyer,1968,
109432,Li Bingbing,1976,
109438,Xavier Samuel,1983,
109439,Kieran Darcy-Smith,1965,
109441,Chris Massoglia,1992,
109474,Damien Jouillerot,1985,
109513,Alexandra Daddario,1986,
109516,Clémentine Célarié,1957,
109549,Sridevi Kapoor,1963,
109560,Gabourey Sidibe,1983,
109561,Sherri Shepherd,1967,
109708,Bill Burr,1968,
109713,Rita Blanco,1963,
109750,Conrad Coleby,1979,
109784,Karley Scott Collins,1999,
109786,Alex Feldman,1979,
109809,Chen Kun,1976,
109858,Kayla Ewell,1985,
109861,Jamie Thomas King,1981,
109869,Kristen Schaal,1978,
109942,Jenna Craig,1999,
110014,Christina Hendricks,1975,
110080,Sheridan Smith,1981,
110129,José Coronado,1957,
110141,Alex Désert,1968,
110292,Deven Bhojani,1969,
110421,Hanna Mangan-Lawrence,1991,
110424,Alberto Ammann,1978,
110475,Brett Dier,1990,
110500,Hirofumi Arai,1979,
110721,Shammi Kapoor,1931,
110742,Tika Sumpter,1983,
110875,Gareth David-Lloyd,1981,
110884,Michael-Leon Wooley,1971,
110902,Ólafur Darri Ólafsson,1973,
110927,Penn Badgley,1986,
110930,Skyler Samuels,1994,
111065,Katarina Žutić,1972,
111090,Javier Botet,1977,
111195,Jamie Harris,1963,
111206,Olga Fonda,1982,
111375,Yasuyuki Kase,1971,
111455,Katy Perry,1984,
111466,Mona Marshall,1947,
111513,Yvette Nicole Brown,1971,
111515,Kevin 'Kimbo Slice' Ferguson,1974,
111518,Devon Graye,1987,
111662,Liya Kebede,1978,
111683,Jason Mantzoukas,1972,
111685,Kim Shaw,1983,
111690,Takako Matsu,1977,
111767,Sarah Natochenny,1987,
111786,Bengt C.W. Carlsson,1948,
111801,Eoin Macken,1983,
111875,Al Roker,1954,
111922,Robert Capron,1998,
111923,Karan Brar,1999,
111945,Noah Bean,1978,
112013,Rain,1982,
112052,Jennifer Elise Cox,1969,
112062,Wu Chun,1979,
112129,Diego Cataño,1990,
112143,Mark Consuelos,1971,
112184,Danielle Winits,1973,
112261,Joey McIntyre,1972,
112288,Lucille Soong,1938,
112371,April Bowlby,1980,
112429,Mehmet Ferda,1963,
112476,Dylan Minnette,1996,
112561,Lily Collins,1989,
112566,Lance Gross,1981,
112574,Patrick Duffy,1949,
112600,Marc Donato,1989,
112692,Robert Maillet,1969,
112824,Aisling Loftus,1990,
112861,Tetta Sugimoto,1965,
112879,Jeremy Luke,1978,
112894,Anna Skellern,1985,
112901,Hugo Silva,1977,
112987,Bernice Liu,1979,
113001,Rebekah Brandes,1985,
113006,James C. Burns,1959,
113223,Linda Lavin,1937,
113224,Michaela Watkins,1971,
113228,Tinarie Van Wyk-Loots,1980,
113230,Peter Francis James,1956,
113231,Gunner Wright,1973,
113360,Tim Preece,1938,
113373,Mike Birbiglia,1978,
113505,Kodi Smit-McPhee,1996,
113563,Rhys Coiro,1979,
113617,Alexandra Lamy,1971,
113676,Helena Mattsson,1984,
113690,Kunaal Roy Kapur,1983,
113732,Iko Uwais,1983,
113734,Erin Cummings,1977,
113784,Carey Van Dyke,1976,
113785,Brian Wimmer,1959,
113809,Kajal Agarwal,1985,
113818,Jenica Bergere,1974,
113867,Angela Kinsey,1971,
113868,Matt Prokop,1990,
113916,Scott Menville,1971,
113919,Hynden Walch,1971,
113926,Amanda Michalka,1991,
113928,Michael Trevino,1985,
113999,Friedrich Mücke,1981,
114000,Kevin Rankin,1976,
114019,Luke Evans,1979,
114253,Simon Farnaby,1972,
114254,Verónica Echegui,1983,
114293,Tom Wopat,1951,
114366,Checco Zalone,1977,
114372,Danielle Campbell,1995,
114470,Polly Draper,1955,
114482,Gregório Duvivier,1986,
114600,Nick Lashaway,1988,
114601,Carly Chaikin,1990,
114602,Melissa Ordway,1983,
114674,Glynn Turman,1947,
114725,Kanata Hongō,1990,
114760,Kacey Barnfield,1988,
115146,Dominique McElligott,1986,
115150,Kaya Scodelario,1992,
115177,Sanny Van Heteren,1977,
115335,Anna Kuchma,1981,
115406,Dustin Fitzsimons,1986,
115596,Arthur Holden,1963,
115625,Sofia Pernas,1989,
115679,Charlotte Riley,1981,
115686,Laurent Spielvogel,1955,
115700,Takumi Saito,1981,
115730,Patrick John Flueger,1983,
115767,Mary Louise Wilson,1932,
115858,Cotter Smith,1949,
115904,Kim In-kwon,1978,
115974,Adam Pally,1982,
116088,Logan Miller,1992,
116131,Ryan Sheckler,1989,
116188,Reinout Oerlemans,1971,
116263,Christian Cooke,1986,
116264,Tom Hughes,1985,
116277,Nathalie Kelley,1985,
116278,Brian Tee,1977,
116315,Kari Wahlgren,1977,
116421,Nirut Sirichanya,1947,
116431,David A.R. White,1970,
116474,Kevin Alejandro,1976,
116514,Eric Lange,1973,
116515,Delaney Williams,1962,
116606,Toby Regbo,1991,
116637,Cung Le,1972,
116691,Marcia DeBonis,1960,
116881,Deborah Twiss,1971,
116882,Lyndsy Fonseca,1987,
116994,Gonzalo Vega,1946,
117051,Darcy Fehr,1974,
117187,Reno Wilson,1969,
117458,Brian Downey,1944,
117470,Josh Groban,1981,
117505,Park Ki-Woong,1985,
117525,Beau Mirchoff,1989,
117555,Nigel Planer,1953,
117598,Ivar Brogger,1947,
117640,Haluk Bilginer,1954,
117642,Jason Momoa,1979,
117669,Portia Doubleday,1988,
117760,Lynn Hung,1981,
117795,Preeya Kalidas,1980,
117885,Gattlin Griffith,1998,
118043,Francie Swift,1969,
118076,David Call,1983,
118178,Virginie Efira,1977,
118243,Sprague Grayden,1980,
118362,Jillian Murray,1984,
118370,Marko Zaror,1978,
118372,Yara Shahidi,2000,
118374,Gaius Charles,1983,
118377,Cassidy Hinkle,1997,
118384,Kevin O'Donnell,1976,
118386,Cecilia Foss,1900,
118420,Juliette Goglia,1995,
118490,Meredith Vieira,1953,
118515,Noah Mills,1985,
118544,Malese Jow,1991,
118545,Dakota Johnson,1989,
118590,Larry Joe Campbell,1970,
118592,Lauren Glazier,1985,
118594,Elena Kolpachikova,1981,
118595,Ric Reitz,1955,
118616,Robert Michael Sheehan,1988,
118742,Chapman To,1972,
118753,Alexander Wraith,1979,
118756,Madison Mason,1943,
118814,Robert Tinkler,1973,
118937,Dennis Boutsikaris,1952,
118941,Jennifer Butler,1966,
119143,Kana Hanazawa,1989,
119154,Dalip Singh Rana,1972,
119172,Luisa Ranieri,1973,
119224,Jonas Armstrong,1981,
119241,Junichi Okada,1980,
119248,Daniel Sharman,1986,
119252,Aron Tomori,1997,
119280,Sean Carrigan,1974,
119368,Jennifer Westfeldt,1970,
119499,Laetitia Casta,1978,
119586,Ethan Peck,1986,
119589,Donald Glover,1983,
119590,D.C. Pierson,1984,
119591,Dominic Dierkes,1984,
119592,Aubrey Plaza,1984,
119598,Phylicia Rashād,1948,
119776,Lance LeGault,1935,2012
119808,Allison Hossack,1965,
119817,Bárbara Mori,1978,
119828,Vir Das,1979,
119834,Necar Zadegan,1982,
119904,Matt Berry,1974,
119933,Gerard Kennedy,1932,
119945,Marija Karan,1982,
120019,Aldo Baglio,1958,
120135,Rocco Papaleo,1958,
120243,Aleksey Gorbunov,1961,
120244,Arden Myrin,1973,
120248,Ashley Bell,1986,
120249,Iris Bahr,1977,
120560,Jim Piddock,1956,
120571,Myriam Boyer,1948,
120689,Yuriko Yoshitaka,1988,
120720,Stephen Kramer Glickman,1979,
120722,Steven Sims,1983,
120724,Jaden Smith,1998,
120725,Yu Rong-Guang,1958,
120726,Tess Liu,1979,
120832,Kasia Smutniak,1979,
120890,Chris McGarry,1966,
120894,Mark Deklin,1967,
120931,Tamsin Greig,1967,
120932,Claire Foy,1984,
121529,Léa Seydoux,1985,
121530,Grégoire Leprince-Ringuet,1987,
121574,Ashley C. Williams,1984,
121575,Ashlynn Yennie,1985,
121677,Eric Ericson,1974,
121732,Fabrizio Bentivoglio,1957,
121757,Maddie Corman,1970,
121796,Takashi Tsukamoto,1982,
121868,Booboo Stewart,1994,
121953,Stephanie Szostak,1975,
122029,Christian Camargo,1971,
122231,Katherine Moennig,1977,
122237,Michaela Conlin,1978,
122281,Jerry Della Salla,1969,
122282,Sean Huze,1975,
122291,Brian VanRiper,1981,
122338,Omar Berdouni,1979,
122339,Alex Moore,1981,
122345,Tommy Campbell,1978,
122504,Morgan Benoit,1980,
122726,Hikaru Midorikawa,1968,
122876,Laura Bertram,1978,
122888,Ashley Williams,1978,
122889,Dane DeHaan,1987,
122994,Seamus O'Neill,1952,
123149,Mercedes McNab,1980,
123497,Linzey Cocker,1987,
123532,Rick Gomez,1972,
123637,Molly Blixt Egelind,1987,
123725,Abigail Spencer,1981,
123795,Michael Urie,1980,
123796,Gil Kolirin,1975,
123812,Lateef Crowder,1977,
123813,Ian Anthony Dale,1978,
123846,Debby Ryan,1993,
123989,Anaïs Demoustier,1987,
124097,James Deen,1986,
124136,Devon,1977,
124304,Michael Irby,1972,
124377,Jeannie Berlin,1949,
124402,Masaki Okada,1989,
124471,Josh Meyers,1976,
124620,Elena Sofia Ricci,1962,
124623,Carolina Crescentini,1980,
124644,Analeigh Tipton,1988,
124757,Sergey Nikonenko,1941,
124828,Kimberley Nixon,1985,
124972,Alexis Texas,1986,
124992,Qin Hailu,1978,
125025,Joey King,1999,
125026,Patty McCormack,1945,
125167,Mindy Kaling,1979,
125381,Zsolt László,1965,
125611,Jenny Hendrix,1986,
125628,Mikko Nousiainen,1975,
125660,Andrew Scott,1976,
125740,Dragomir Mrsic,1969,
126170,Ashley Bashy Thomas,1985,
126363,Martin Jarvis,1941,
126488,Lauren Sweetser,1988,
126502,Charisma Carpenter,1970,
126713,Elizabeth Marvel,1969,
126777,Michelle Chen,1983,
126778,Eddie Peng Yuyan,1982,
126880,Lee Yeon-hee,1988,
126932,Elisabeth Röhm,1973,
127048,Nate Corddry,1977,
127070,Brian Anthony Wilson,1960,
127110,Tainá Müller,1982,
127130,Nancy O'Dell,1966,
127247,Luis Dubó,1964,
127387,Yuri Lowenthal,1971,
127449,Pimchanok Leuwisetpaiboon,1992,
127495,Macha Grenon,1968,
127558,Andrea Riseborough,1981,
127585,Candice Hillebrand,1977,
127712,Matt Ryan,1981,
127720,Jung Yoo-mi,1983,
127725,Devon Werkheiser,1991,
127907,Elena Satine,1987,
127963,Shaun White,1986,
128013,Greg Cromer,1971,
128015,Francesco Mandelli,1979,
128206,Lea Michele,1986,
128236,Sabrina Ferilli,1964,
128628,Scottie Thompson,1981,
128629,Crystal Reed,1985,
128630,J. Paul Boehmer,1965,
129014,Dhaffer L'Abidine,1972,
129050,Rachel Hurd-Wood,1990,
129101,Lance Reddick,1969,
129104,Melissa Benoist,1988,
129108,Valeria Bilello,1982,
129122,Charlie O'Connell,1975,
129228,Candace Kroslak,1978,
129565,Dragoș Bucur,1977,
129714,Kisha Sierra,1981,
129872,Jenny Gago,1953,
129884,Maria Flor,1983,
129928,Sarah Butler,1985,
129960,Fumi Hirano,1955,
129961,Toshio Furukawa,1946,
130024,Jennifer Blanc,1974,
130048,Cássio Gabus Mendes,1961,
130227,Matt Bush,1986,
130253,Logan Marshall-Green,1976,
130454,David Salles,1970,
130461,Sacha Parkinson,1992,
130562,Andrew Lin,1969,
130565,Nick Jonas,1992,
130566,Kevin Jonas,1987,
130567,Meaghan Jette Martin,1992,
130591,Lisa Haydon,1986,
130598,Fan Siu-Wong,1973,
130640,Hailee Steinfeld,1996,
130768,Bill Oberst Jr.,1965,
130769,Grey Damon,1987,
130782,Jessica Szohr,1985,
130836,John Viener,1972,
130903,Roman Luknár,1965,
130958,Sonakshi Sinha,1987,
130977,Joanne Froggatt,1980,
130985,Xu Fan,1967,
130991,Shraddha Kapoor,1989,
131006,Sam Trammell,1971,
131008,Hannah Endicott-Douglas,1994,
131303,Yan Ni,1971,
131519,Rihanna,1988,
131520,Brooklyn Decker,1987,
131642,Joshua Malina,1966,
131723,Sarah Mason,1983,
131725,William Lucking,1941,
131771,Kirby Bliss Blanton,1990,
131781,Adelaide Kane,1990,
131820,Emma Bell,1986,
131821,Ed Ackerman,1977,
131871,Louisa Krause,1986,
131931,Shao Bing,1968,
131934,Bre Blair,1980,
132078,DJ Qualls,1978,
132213,Ethan Cutkosky,1999,
132328,Rebeca Linares,1983,
132354,Kate Micucci,1980,
132381,Tori Black,1988,
132388,Kayden Kross,1985,
132398,Bree Olson,1986,
132429,Aïssa Maïga,1975,
132431,Mélanie Bernier,1985,
132712,Keir Gilchrist,1992,
132776,Sansei Shiomi,1951,
132857,Eric Wareheim,1976,
132963,Ben York Jones,1984,
132999,Petra Martínez,1944,
133049,Tetsuji Tamayama,1980,
133091,Xavier Lafitte,1974,
133212,Ryan Kwanten,1976,
133386,Sabrina Gennarino,1978,
133401,Amanda Fuller,1984,
133451,Aya Cash,1982,
133732,Amina Annabi,1962,
133917,Shane Kippel,1986,
133921,Lawrence Bayne,1960,
133926,Alexander Conti,1993,
133980,Jake Weary,1990,
134000,Gary Clarke,1936,
134122,Tao Hong,1972,
134180,Alyssa Diaz,1985,
134184,Leehom Wang,1976,
134235,Jake Hoffman,1981,
134365,Fernanda Andrade,1984,
134414,Silvio Simac,1973,
134531,Anna Gunn,1968,
134610,Marco Soriano,1974,
134673,Andrew W. Walker,1979,
134704,Wu Ma,1942,
134828,Dan Badarau,1960,
134859,Lauro Chartrand,1965,
135142,Raz Degan,1968,
135347,JeeJa Yanin,1984,
135352,Kevin Nash,1959,
135461,Andy San Dimas,1986,
135467,Matt Vogel,1970,
135532,Danielle Chuchran,1993,
135633,Celeste Star,1985,
135650,Melvin Van Peebles,1932,
135651,Michael B. Jordan,1987,
135659,Aletta Ocean,1987,
135665,Marc Barbé,1961,
135855,Jim Norton,1968,
135856,Loïc Pichon,1943,
136191,Min Tanaka,1945,
136429,Ryan Dunn,1977,2011
136486,Antony Langdon,1968,
136489,Valérie Benguigui,1965,2013
136530,Mark Valley,1964,
136532,Matt Smith,1982,
136745,Lucien Jean-Baptiste,1964,
136761,Nathalie Baye,1948,
136796,Kryštof Hádek,1982,
136867,Selena Rose,1990,
137167,Adam Hicks,1992,
137179,Sandi Sissel,1949,
137424,Gia Mantegna,1990,
137463,Joe Vaz,1972,
137529,Ned Eisenberg,1957,
137905,Bill Skarsgård,1990,
138009,Rick Malambri,1982,
138010,Sharni Vinson,1983,
138011,Keith Stallworth,1979,
138114,Kim Bum,1989,
138130,Peeter Jakobi,1940,
138527,CheolMin Park,1967,
138970,Irina Voronina,1977,
139065,Tania Gunadi,1983,
139135,Lena Dunham,1986,
139150,Amy Seimetz,1987,
139151,Jemima Kirke,1985,
139310,Lucy DeVito,1983,
139358,Henry Hopper,1990,
139389,Missy Stone,1987,
139493,Park Sung-Woong,1973,
139503,Jung Young-ki,1981,
139536,Jacque Fresco,1916,
139834,Gemma Atkinson,1984,
139835,Joshua Bowman,1988,
139868,Ignacio Serricchio,1982,
140114,Marie Avgeropoulos,1986,
140238,William Shimell,1952,
140253,Talia Balsam,1959,
140367,Evanna Lynch,1991,
140407,Ksenia Solo,1987,
140409,Shaun O'Hagan,1969,
140493,Michael Pas,1966,
140881,Betty Aberlin,1942,
141034,Billy Magnussen,1985,
141374,Molly Ephraim,1986,
141525,Matt Lauer,1957,
141551,Richard Lumsden,1965,
141556,Ninni Bruschetta,1962,
141687,Dianna Agron,1986,
141770,Matthew Leitch,1975,
141775,Kaitlyn Maher,2004,
141956,Marc Evan Jackson,1970,
141999,Otto Jespersen,1954,
142019,Yayan Ruhian,1968,
142108,Jennifer Stone,1993,
142205,Meagan Tandy,1985,
142206,Dylan Bruce,1980,
142213,Nazanin Boniadi,1982,
142215,Tyrone Giordano,1976,
142289,Jason Maza,1987,
142294,Jason Butler Harner,1970,
142319,Caco Ciocler,1971,
142322,Fernando Alves Pinto,1969,
142374,Sharon Morris,1971,
142389,Charlie Rowe,1996,
142636,Josh Holloway,1969,
142694,Jonathan Demurger,1988,
142953,Mini Anden,1978,
142995,Patrick Huard,1969,
143195,Arnd Schimkat,1969,
143205,Josh Clark,1955,
143210,Noel Gallagher,1967,
143235,Vanessa Aspillaga,1972,
143240,Julianne Hough,1988,
143263,Marcus Lyle Brown,1970,
143329,Anna Mae Routledge,1981,
143346,Keith Ferguson,1972,
143593,Xavier Dolan,1989,
143640,Wayne Dyer,1940,
143719,Daniel Yelsky,1997,
144009,Josh Radnor,1974,
144128,Jonas Chernick,1973,
144160,Sean Bridgers,1968,
144216,Ciara Bravo,1997,
144279,Arden Cho,1985,
144288,Maiara Walsh,1988,
144438,Jeff Witzke,1970,
144577,Justine Cotsonas,1985,
144591,Kim Sae-Ron,2000,
144650,Aya Hirano,1987,
144852,Richard Harmon,1991,
144954,Kim Hyo-Seo,1986,
145093,Shawn Dou,1988,
145116,Samantha Barks,1990,
145119,Lise Lamétrie,1955,
145121,Pierre Niney,1989,
145143,Aneurin Barnard,1987,
145184,Sandra Echeverría,1984,
145242,Monica Barladeanu,1976,
145245,Caitlin Stasey,1990,
145246,Deniz Akdeniz,1990,
145247,Phoebe Tonkin,1989,
145295,Christel Pedrinelli,1979,
145297,Julie Bernard,1980,
145299,Eric Godon,1959,
145327,Anthony Delon,1964,
145382,Baek Seung-hwan,1998,
145539,Bryce Cass,1997,
145543,Damon Lipari,1978,
145545,Travis Willingham,1981,
145683,Svetlana Metkina,1974,
145836,Aimee Teegarden,1989,
145881,Chris Berman,1955,
145997,Sanjeev Bhaskar,1964,
146245,Kim Hye-soo,1970,
146287,Pio Marmai,1984,
146288,Jonathan Lambert,1973,
146391,Brian Stepanek,1971,
146465,Ulrich Wickert,1942,
146510,Chris Brochu,1989,
146516,Josie Loren,1987,
146572,Rick Springfield,1949,
146716,Katharina Müller-Elmau,1965,
146748,Megan Hilty,1981,
146750,George MacKay,1992,
146752,Darron Meyer,1977,
146785,Arata Furuta,1965,
146859,Erni Mangold,1927,
146957,Kalki Koechlin,1983,
147056,Caitriona Balfe,1979,
147382,Eve Mauro,1981,
147444,Emma Schweiger,2002,
147449,Miranda Leonhardt,1975,
147472,Alan Doyle,1969,
147478,Demetrius Joyette,1993,
147537,Tim Haars,1981,
147705,Huo Siyan,1981,
147710,Nolan Gould,1998,
147721,Erin Wasson,1982,
147734,Samuli Vauramo,1981,
148120,Tiffany,1971,
148360,Ajith Kumar,1971,
148428,Alexandra Davies,1977,
148707,Ashlee Simpson-Wentz,1984,
148884,Chin Ka-Lok,1965,
149223,Laura Smet,1983,
149468,Ryan Bittle,1976,
149471,Ingo Neuhaus,1969,
149484,Will Rothhaar,1987,
149520,David Fury,1959,
149665,Kali Rocha,1971,
149670,Kevin Weisman,1970,
149966,Nicholas Tucci,1981,
149969,Michael Algieri,2001,
150204,Mina Badie,1970,
150433,Chris Henry Coffey,1971,
150587,Katie McGrath,1983,
150666,Kevin Phillips,1981,
150792,Etienne Chicot,1949,
150810,Justin Bieber,1994,
150841,Lucia Siposová,1980,
150882,Julian Assange,1971,
150899,AngelaBaby,1989,
150903,Gong Yoo,1979,
150954,Diane Farr,1969,
150972,Molly Price,1966,
151043,Randy Orton,1980,
151073,Cindy Baer,1969,
151246,Nicole Scherzinger,1978,
151254,Chelsea Handler,1975,
151383,John Ducey,1969,
151384,Meredith Scott Lynn,1970,
151432,Boris McGiver,1962,
151975,Christopher Russell,1983,
152302,Alexa Nikolas,1992,
152416,Murray Bartlett,1971,
152566,Dean O'Gorman,1976,
152759,Peggy Lipton,1946,
152814,Ronnie Corbett,1930,
152820,Chris William Martin,1975,
153359,Ann Mitchell,1939,
153621,Sondra Currie,1947,
153783,Richard Ian Cox,1973,
153946,Christopher Boyer,1960,
154000,Essence Atkins,1972,
154106,Greg Eagles,1970,
154182,Iqbal Theba,1963,
154233,J.D. Hall,1947,
154331,Jamie Kaler,1964,
154716,Elizabeth Gracen,1961,
154785,Mark Povinelli,1971,
154810,Darin Cooper,1966,
154826,Catherine Reitman,1981,
154839,Danielle Bisutti,1976,
154857,Ziggy Marley,1968,
154917,Al Sapienza,1962,
154955,Danielle Savre,1988,
154963,Adrienne Wilkinson,1977,
155030,Victor McCay,1971,
155209,Matthew Morrison,1978,
155358,David Labiosa,1961,
155422,Sarah Ramos,1991,
155527,Simon Greenall,1958,
155532,Adam Buxton,1969,
155595,Jenna Lamia,1975,
155649,Joel Murray,1963,
155743,James Lesure,1975,
155792,Roz Ryan,1951,
155934,Jay Karnes,1963,
155946,Robert Peters,1961,
156204,Constance Zimmer,1970,
156590,Currie Graham,1967,
156689,Jessica Tuck,1963,
156739,Bernard White,1959,
156875,Myndy Crist,1975,
156962,Eric Stonestreet,1971,
157015,Michael McGrady,1960,
157146,Barbara Eve Harris,1959,
157536,David Kaufman,1961,
157582,Bruce French,1945,
157818,Kara Tointon,1983,
157865,Karen Maruyama,1958,
158095,Jason Dohring,1982,
158136,Naya Rivera,1987,
158230,Joseph Adams,1956,
158733,Timothy Gibbs,1967,
159485,Stephanie Romanov,1969,
159720,Matt Nolan,1970,
159729,Elmarie Wendel,1939,
159850,Jack Gwaltney,1960,
159879,Joseph Lyle Taylor,1964,
159962,Kat Graham,1989,
159985,Haley Hudson,1986,
161860,Don Novello,1943,
161932,Jim Rash,1970,
162096,Julie McCullough,1965,
162703,Regan Burns,1968,
162849,James Martin Kelly,1954,
163774,Reed Birney,1954,
164003,Matthew Arkin,1960,
164131,Fran Brill,1946,
164205,T.R. Knight,1973,
164242,Darren Goldstein,1974,
164343,Kristin Griffith,1953,
164945,Sarah Shahi,1980,
165284,Alimi Ballard,1977,
165425,Sendhil Ramamurthy,1974,
165787,Rich Moore,1963,
165867,Kid Rock,1971,
166029,Dan Patrick,1956,
166655,Jared Ward,1977,
166688,Jackie Geary,1977,
166772,Joy Behar,1942,
167293,Rae Ritke,1969,
167565,Ron McLarty,1947,
167756,Dempsey Pappion,1979,
167825,Kim Rhodes,1969,
168581,Holly Robinson Peete,1964,
168615,Joy Tanner,1966,
168875,Gary Weeks,1972,
168993,Emily Montague,1984,
169024,Melinda Page Hamilton,1974,
169200,Phyllis Smith,1951,
169292,David Marciano,1960,
169337,Katherine LaNasa,1966,
169476,Jud Tylor,1979,
169920,Leon Russom,1941,
170185,Gregg Binkley,1963,
170302,Gary Anthony Williams,1966,
170376,James Shanklin,1957,
170804,Peggy Stewart,1923,
170977,Stephen Mailer,1966,
171271,Roberta Wallach,1955,
171719,Vincent Curatola,1953,
171886,Frank Deal,1958,
172150,Alex Manette,1969,
172388,Meredith Eaton,1974,
172790,Anna-Louise Plowman,1972,
172915,Noah Danby,1974,
172935,Lloyd Owen,1966,
173150,Roma Downey,1960,
174514,Annie Mumolo,1973,
174978,Belinda Stewart-Wilson,1971,
175570,Challen Cates,1966,
175826,Mireille Enos,1975,
176653,Dave Annable,1979,
176748,Lauren Bittner,1980,
177525,Minae Noji,1973,
177596,Patrick Pearson,1956,
178425,Kelly Osbourne,1984,
178466,Casey Bond,1984,
178630,Kate Fleetwood,1972,
179702,Bob Joles,1959,
179881,Jeremy Ray Valdez,1980,
180175,Miracle Laurie,1981,
180422,Bryan Batt,1963,
180649,Tom Dreesen,1939,
180789,Tommy Dewey,1978,
181876,Daniel Raymont,1969,
182280,Daniel Eric Gold,1975,
182287,John Barrowman,1967,
183066,Daniel Booko,1983,
183073,Angela Trimbur,1981,
183191,Nicola Duffett,1963,
183812,Jason O'Mara,1972,
183926,Tara Lynne Barr,1993,
184176,Huell Howser,1945,2013
184475,Mort Ransen,1933,
184581,Hamish Linklater,1976,
185296,Charles Maquignon,1965,2012
185429,Paris Jefferson,1970,
185464,Tilly Vosburgh,1960,
185773,H. Jon Benjamin,1966,
185805,Jason Jones,1967,
186341,Miyuki Sawashiro,1985,
187565,Audra McDonald,1970,
188024,Vincent Martella,1992,
188311,Eric Ladin,1978,
188370,C.J. Thomason,1982,
189230,Josh Lawson,1981,
189690,Seth Ranaweera,1974,
189720,Kevin Parent,1972,
190895,Sarah Gadon,1987,
190905,Angela Besharah,1982,
191202,Matt Jones,1981,
191228,Victoria Justice,1993,
191252,Tara Platt,1978,
191260,Tanc Sade,1980,
191601,Phil Cornwell,1957,
191897,Jennifer Hasty,1973,
192632,David Rudman,1964,
195274,Pippa Haywood,1961,
195331,Tony Gardner,1964,
195399,Madhur Jaffrey,1933,
195525,Miranda Raison,1977,
195675,Ricky Whittle,1981,
196179,Stephen Henderson,1949,
197070,Kevin McHale,1957,
197350,Nelson Ascencio,1964,
198150,Ike Barinholtz,1977,
198812,Matthew Fahey,1990,
198855,Masam Holden,1993,
198927,Sarah Drew,1980,
199298,Trevor St. John,1971,
199432,Jim Knobeloch,1950,
201665,Eve Best,1971,
202580,Peter Aude,1957,
202899,Todd Grinnell,1976,
202930,Anthony Molinari,1974,
202958,Eddie Steeples,1973,
203048,Skyler Stone,1979,
203086,Amir Talai,1977,
203096,Alona Tal,1983,
203286,Drew McWeeny,1970,
203630,Alexia Fast,1992,
204131,Jeremy Shada,1997,
204191,Aramis Knight,1999,
204392,Cristin Milioti,1985,
205114,Aaron Perilo,1981,
205177,Remy Thorne,1995,
205179,Danny Pudi,1979,
205204,Jean-Luc Bilodeau,1990,
205257,Lucy Griffiths,1986,
205258,Harry Lloyd,1983,
205307,Lucy Hale,1989,
205308,Brock Kelly,1985,
205335,Max Adler,1986,
205474,Adelaide Clemens,1989,
205976,Kelsey Chow,1991,
206112,Dustin Ingram,1990,
206334,Scott Krinsky,1968,
206398,John Cenatiempo,1963,
206505,Garrett Ryan,1999,
206759,Ralph Nader,1934,
206777,Andy Fischer-Price,1987,
206900,Frank De Julio,1986,
206905,Jeremy Allen White,1991,
206928,Maxwell Perry Cotton,2000,
207006,Matthew J. Evans,1996,
207396,Brian Hallisay,1978,
207401,Leven Rambin,1990,
207453,Ptolemy Slocum,1975,
207549,Perdita Weeks,1985,
207558,Aidan Turner,1983,
207811,Anna Stieblich,1965,
207985,Dilshad Vadsaria,1985,
208225,Ashley Rickards,1992,
208296,Callan Mulvey,1975,
208406,Brando Eaton,1986,
208454,Rayisa Kondracki,1980,
208519,Nick Kroll,1978,
208524,Andrew Astor,2000,
208539,Anna Hopkins,1987,
208678,Tracy Spiridakos,1984,
208956,Justin Martin,1994,
209125,Brett Gentile,1973,
209193,Karl Thaning,1977,
209196,Annie Ilonzeh,1983,
209197,Marisa Miller,1978,
209200,Emily Baldoni,1984,
209458,Daisy Haggard,1978,
209537,Graham Abbey,1971,
209578,Laura Haddock,1985,
209723,Eve Harlow,1989,
209764,Connor Stanhope,1998,
210050,Eliza Coupe,1983,
210160,Ira Glass,1959,
210271,Taylor Kinney,1981,
210275,Cariba Heine,1988,
210334,Felisha Terrell,1979,
210350,Mie Sonozaki,1973,
210355,Brea Grant,1981,
210389,David Del Rio,1987,
210573,Lydia Hearst,1984,
210653,Emelia Burns,1982,
210695,Jesse Williams,1981,
210824,Kristen Connolly,1980,
210829,Karolina Wydra,1981,
210877,Isabella Acres,2001,
211474,Emily Rios,1989,
211488,Katherine Boecher,1981,
211492,Robbie Jones,1977,
211521,Warren Brown,1978,
211540,Jessica Parker Kennedy,1984,
211685,Emilie Ullerup,1984,
211742,Drew Waters,1973,
211907,Daren A. Herbert,1976,
211937,Tiffany Espensen,1999,
211958,Robert Lawrenson,1971,
212154,Deborah Ann Woll,1985,
212208,Taylor Swift,1989,
212218,Mark Saul,1985,
212225,Kim Kardashian,1980,
212429,Italia Ricci,1986,
212768,Nick Eversman,1986,
212778,Melissa Tang,1985,
212828,Cheyenne Jackson,1975,
212833,Nicky Whelan,1981,
212913,Nathan Kress,1992,
212952,Alex Arsenault,1985,
213001,Jenny Slate,1982,
213083,Lara Pulver,1980,
213087,Warwick Young,1973,
213109,Amber Riley,1986,
213214,Hugo Becker,1986,
